Value,Emotion,Time_Mins_Secs
4,sadness,06:04:59
9,sadness,07:04:59
4,sadness,08:04:59
2,sadness,09:04:59
7,sadness,10:04:59
9,sadness,11:04:59
3,sadness,12:04:59
6,sadness,13:04:59
6,sadness,14:04:59
9,sadness,15:04:59
5,sadness,16:04:59
8,sadness,17:04:59
6,sadness,18:04:59
9,sadness,19:04:59
2,sadness,20:04:59
2,sadness,21:04:59
3,sadness,22:04:59
3,sadness,23:04:59
9,sadness,00:04:59
9,sadness,01:04:59
9,sadness,02:04:59
2,sadness,03:04:59
7,sadness,04:04:59
2,sadness,05:04:59
9,sadness,06:04:59
8,sadness,07:04:59
7,sadness,08:04:59
4,sadness,09:04:59
3,sadness,10:04:59
4,sadness,11:04:59
8,sadness,12:04:59
5,sadness,13:04:59
5,sadness,14:04:59
2,sadness,15:04:59
8,sadness,16:04:59
6,sadness,17:04:59
5,sadness,18:04:59
8,sadness,19:04:59
5,sadness,20:04:59
4,sadness,21:04:59
5,sadness,22:04:59
6,sadness,23:04:59
7,sadness,00:04:59
7,sadness,01:04:59
2,sadness,02:04:59
6,sadness,03:04:59
6,sadness,04:04:59
3,sadness,05:04:59
7,sadness,06:04:59
7,sadness,07:04:59
7,sadness,08:04:59
7,sadness,09:04:59
7,sadness,10:04:59
1,sadness,11:04:59
9,sadness,12:04:59
2,sadness,13:04:59
2,sadness,14:04:59
8,sadness,15:04:59
7,sadness,16:04:59
1,sadness,17:04:59
8,sadness,18:04:59
8,sadness,19:04:59
9,sadness,20:04:59
6,sadness,21:04:59
9,sadness,22:04:59
9,sadness,23:04:59
3,sadness,00:04:59
6,sadness,01:04:59
6,sadness,02:04:59
6,sadness,03:04:59
2,sadness,04:04:59
8,sadness,05:04:59
4,sadness,06:04:59
2,sadness,07:04:59
1,sadness,08:04:59
5,sadness,09:04:59
6,sadness,10:04:59
6,sadness,11:04:59
6,sadness,12:04:59
5,sadness,13:04:59
6,sadness,14:04:59
2,sadness,15:04:59
2,sadness,16:04:59
1,sadness,17:04:59
7,sadness,18:04:59
7,sadness,19:04:59
7,sadness,20:04:59
7,sadness,21:04:59
3,sadness,22:04:59
6,sadness,23:04:59
6,sadness,00:04:59
6,sadness,01:04:59
2,sadness,02:04:59
7,sadness,03:04:59
7,sadness,04:04:59
9,sadness,05:04:59
6,sadness,06:04:59
7,sadness,07:04:59
8,sadness,08:04:59
6,sadness,09:04:59
1,sadness,10:04:59
6,sadness,11:04:59
8,sadness,12:04:59
4,sadness,13:04:59
6,sadness,14:04:59
4,sadness,15:04:59
8,sadness,16:04:59
6,sadness,17:04:59
2,sadness,18:04:59
6,sadness,19:04:59
1,sadness,20:04:59
8,sadness,21:04:59
5,sadness,22:04:59
9,sadness,23:04:59
3,sadness,00:04:59
9,sadness,01:04:59
7,sadness,02:04:59
7,sadness,03:04:59
8,sadness,04:04:59
5,sadness,05:04:59
6,sadness,06:04:59
5,sadness,07:04:59
8,sadness,08:04:59
1,sadness,09:04:59
5,sadness,10:04:59
7,sadness,11:04:59
6,sadness,12:04:59
5,sadness,13:04:59
8,sadness,14:04:59
5,sadness,15:04:59
9,sadness,16:04:59
1,sadness,17:04:59
8,sadness,18:04:59
3,sadness,19:04:59
5,sadness,20:04:59
6,sadness,21:04:59
7,sadness,22:04:59
7,sadness,23:04:59
3,sadness,00:04:59
4,sadness,01:04:59
2,sadness,02:04:59
6,sadness,03:04:59
2,sadness,04:04:59
8,sadness,05:04:59
4,sadness,06:04:59
9,sadness,07:04:59
7,sadness,08:04:59
9,sadness,09:04:59
7,sadness,10:04:59
2,sadness,11:04:59
6,sadness,12:04:59
4,sadness,13:04:59
5,sadness,14:04:59
7,sadness,15:04:59
6,sadness,16:04:59
2,sadness,17:04:59
9,sadness,18:04:59
6,sadness,19:04:59
1,sadness,20:04:59
7,sadness,21:04:59
7,sadness,22:04:59
9,sadness,23:04:59
4,sadness,00:04:59
7,sadness,01:04:59
9,sadness,02:04:59
6,sadness,03:04:59
7,sadness,04:04:59
9,sadness,05:04:59
4,sadness,06:04:59
7,sadness,07:04:59
7,sadness,08:04:59
8,sadness,09:04:59
4,sadness,10:04:59
9,sadness,11:04:59
6,sadness,12:04:59
6,sadness,13:04:59
1,sadness,14:04:59
7,sadness,15:04:59
8,sadness,16:04:59
9,sadness,17:04:59
8,sadness,18:04:59
9,sadness,19:04:59
7,sadness,20:04:59
9,sadness,21:04:59
9,sadness,22:04:59
7,sadness,23:04:59
4,sadness,00:04:59
9,sadness,01:04:59
7,sadness,02:04:59
6,sadness,03:04:59
8,sadness,04:04:59
8,sadness,05:04:59
2,sadness,06:04:59
5,sadness,07:04:59
8,sadness,08:04:59
6,sadness,09:04:59
8,sadness,10:04:59
6,sadness,11:04:59
8,sadness,12:04:59
7,sadness,13:04:59
6,sadness,14:04:59
9,sadness,15:04:59
5,sadness,16:04:59
8,sadness,17:04:59
1,sadness,18:04:59
4,sadness,19:04:59
4,sadness,20:04:59
1,sadness,21:04:59
7,sadness,22:04:59
3,sadness,23:04:59
1,sadness,00:04:59
2,sadness,01:04:59
4,sadness,02:04:59
8,sadness,03:04:59
1,sadness,04:04:59
5,sadness,05:04:59
6,sadness,06:04:59
6,sadness,07:04:59
5,sadness,08:04:59
4,sadness,09:04:59
5,sadness,10:04:59
1,sadness,11:04:59
5,sadness,12:04:59
2,sadness,13:04:59
8,sadness,14:04:59
4,sadness,15:04:59
6,sadness,16:04:59
9,sadness,17:04:59
9,sadness,18:04:59
5,sadness,19:04:59
1,sadness,20:04:59
7,sadness,21:04:59
1,sadness,22:04:59
8,sadness,23:04:59
2,sadness,00:04:59
7,sadness,01:04:59
9,sadness,02:04:59
1,sadness,03:04:59
5,sadness,04:04:59
7,sadness,05:04:59
8,sadness,06:04:59
7,sadness,07:04:59
6,sadness,08:04:59
5,sadness,09:04:59
2,sadness,10:04:59
7,sadness,11:04:59
5,sadness,12:04:59
8,sadness,13:04:59
4,sadness,14:04:59
8,sadness,15:04:59
6,sadness,16:04:59
8,sadness,17:04:59
9,sadness,18:04:59
7,sadness,19:04:59
8,sadness,20:04:59
9,sadness,21:04:59
2,sadness,22:04:59
8,sadness,23:04:59
1,sadness,00:04:59
7,sadness,01:04:59
7,sadness,02:04:59
4,sadness,03:04:59
8,sadness,04:04:59
5,sadness,05:04:59
8,sadness,06:04:59
6,sadness,07:04:59
6,sadness,08:04:59
5,sadness,09:04:59
5,sadness,10:04:59
6,sadness,11:04:59
8,sadness,12:04:59
1,sadness,13:04:59
9,sadness,14:04:59
7,sadness,15:04:59
7,sadness,16:04:59
8,sadness,17:04:59
1,sadness,18:04:59
7,sadness,19:04:59
7,sadness,20:04:59
6,sadness,21:04:59
9,sadness,22:04:59
6,sadness,23:04:59
7,sadness,00:04:59
8,sadness,01:04:59
9,sadness,02:04:59
6,sadness,03:04:59
7,sadness,04:04:59
7,sadness,05:04:59
8,sadness,06:04:59
9,sadness,07:04:59
6,sadness,08:04:59
7,sadness,09:04:59
6,sadness,10:04:59
5,sadness,11:04:59
7,sadness,12:04:59
1,sadness,13:04:59
8,sadness,14:04:59
5,sadness,15:04:59
7,sadness,16:04:59
7,sadness,17:04:59
2,sadness,18:04:59
6,sadness,19:04:59
6,sadness,20:04:59
7,sadness,21:04:59
2,sadness,22:04:59
6,sadness,23:04:59
1,sadness,00:04:59
3,sadness,01:04:59
2,sadness,02:04:59
5,sadness,03:04:59
7,sadness,04:04:59
3,sadness,05:04:59
7,sadness,06:04:59
2,sadness,07:04:59
7,sadness,08:04:59
8,sadness,09:04:59
8,sadness,10:04:59
1,sadness,11:04:59
2,sadness,12:04:59
7,sadness,13:04:59
6,sadness,14:04:59
1,sadness,15:04:59
6,sadness,16:04:59
7,sadness,17:04:59
4,sadness,18:04:59
8,sadness,19:04:59
5,sadness,20:04:59
6,sadness,21:04:59
2,sadness,22:04:59
2,sadness,23:04:59
5,sadness,00:04:59
7,sadness,01:04:59
5,sadness,02:04:59
6,sadness,03:04:59
4,sadness,04:04:59
6,sadness,05:04:59
9,sadness,06:04:59
6,sadness,07:04:59
9,sadness,08:04:59
9,sadness,09:04:59
2,sadness,10:04:59
1,sadness,11:04:59
1,sadness,12:04:59
1,sadness,13:04:59
8,sadness,14:04:59
1,sadness,15:04:59
7,sadness,16:04:59
3,sadness,17:04:59
6,sadness,18:04:59
6,sadness,19:04:59
8,sadness,20:04:59
9,sadness,21:04:59
2,sadness,22:04:59
6,sadness,23:04:59
1,sadness,00:04:59
4,sadness,01:04:59
9,sadness,02:04:59
6,sadness,03:04:59
7,sadness,04:04:59
9,sadness,05:04:59
5,sadness,06:04:59
9,sadness,07:04:59
2,sadness,08:04:59
6,sadness,09:04:59
9,sadness,10:04:59
5,sadness,11:04:59
6,sadness,12:04:59
5,sadness,13:04:59
4,sadness,14:04:59
1,sadness,15:04:59
8,sadness,16:04:59
3,sadness,17:04:59
6,sadness,18:04:59
7,sadness,19:04:59
1,sadness,20:04:59
5,sadness,21:04:59
6,sadness,22:04:59
8,sadness,23:04:59
8,sadness,00:04:59
7,sadness,01:04:59
6,sadness,02:04:59
4,sadness,03:04:59
5,sadness,04:04:59
7,sadness,05:04:59
6,sadness,06:04:59
6,sadness,07:04:59
6,sadness,08:04:59
6,sadness,09:04:59
6,sadness,10:04:59
5,sadness,11:04:59
4,sadness,12:04:59
9,sadness,13:04:59
8,sadness,14:04:59
7,sadness,15:04:59
4,sadness,16:04:59
8,sadness,17:04:59
7,sadness,18:04:59
7,sadness,19:04:59
3,sadness,20:04:59
3,sadness,21:04:59
2,sadness,22:04:59
6,sadness,23:04:59
4,sadness,00:04:59
6,sadness,01:04:59
6,sadness,02:04:59
7,sadness,03:04:59
8,sadness,04:04:59
7,sadness,05:04:59
7,sadness,06:04:59
6,sadness,07:04:59
9,sadness,08:04:59
4,sadness,09:04:59
4,sadness,10:04:59
4,sadness,11:04:59
5,sadness,12:04:59
7,sadness,13:04:59
1,sadness,14:04:59
8,sadness,15:04:59
9,sadness,16:04:59
6,sadness,17:04:59
1,sadness,18:04:59
5,sadness,19:04:59
2,sadness,20:04:59
8,sadness,21:04:59
6,sadness,22:04:59
8,sadness,23:04:59
5,sadness,00:04:59
6,sadness,01:04:59
6,sadness,02:04:59
7,sadness,03:04:59
5,sadness,04:04:59
2,sadness,05:04:59
6,sadness,06:04:59
5,sadness,07:04:59
8,sadness,08:04:59
1,sadness,09:04:59
8,sadness,10:04:59
4,sadness,11:04:59
7,sadness,12:04:59
8,sadness,13:04:59
7,sadness,14:04:59
7,sadness,15:04:59
2,sadness,16:04:59
3,sadness,17:04:59
4,sadness,18:04:59
2,sadness,19:04:59
2,sadness,20:04:59
5,sadness,21:04:59
7,sadness,22:04:59
8,sadness,23:04:59
4,sadness,00:04:59
5,sadness,01:04:59
6,sadness,02:04:59
8,sadness,03:04:59
8,sadness,04:04:59
5,sadness,05:04:59
3,sadness,06:04:59
3,sadness,07:04:59
7,sadness,08:04:59
6,sadness,09:04:59
5,sadness,10:04:59
6,sadness,11:04:59
4,sadness,12:04:59
5,sadness,13:04:59
3,sadness,14:04:59
8,sadness,15:04:59
1,sadness,16:04:59
3,sadness,17:04:59
8,sadness,18:04:59
9,sadness,19:04:59
7,sadness,20:04:59
2,sadness,21:04:59
5,sadness,22:04:59
2,sadness,23:04:59
2,sadness,00:04:59
8,sadness,01:04:59
2,sadness,02:04:59
8,sadness,03:04:59
1,sadness,04:04:59
7,sadness,05:04:59
2,sadness,06:04:59
5,sadness,07:04:59
6,sadness,08:04:59
4,sadness,09:04:59
8,sadness,10:04:59
7,sadness,11:04:59
7,sadness,12:04:59
6,sadness,13:04:59
1,sadness,14:04:59
7,sadness,15:04:59
2,sadness,16:04:59
7,sadness,17:04:59
7,sadness,18:04:59
2,sadness,19:04:59
2,sadness,20:04:59
9,sadness,21:04:59
3,sadness,22:04:59
8,sadness,23:04:59
5,sadness,00:04:59
6,sadness,01:04:59
2,sadness,02:04:59
8,sadness,03:04:59
1,sadness,04:04:59
4,sadness,05:04:59
2,sadness,06:04:59
2,sadness,07:04:59
1,sadness,08:04:59
7,sadness,09:04:59
2,sadness,10:04:59
9,sadness,11:04:59
2,sadness,12:04:59
5,sadness,13:04:59
6,sadness,14:04:59
2,sadness,15:04:59
6,sadness,16:04:59
7,sadness,17:04:59
7,sadness,18:04:59
6,sadness,19:04:59
4,sadness,20:04:59
9,sadness,21:04:59
9,sadness,22:04:59
9,sadness,23:04:59
7,sadness,00:04:59
7,sadness,01:04:59
3,sadness,02:04:59
3,sadness,03:04:59
6,sadness,04:04:59
3,sadness,05:04:59
6,sadness,06:04:59
9,sadness,07:04:59
1,sadness,08:04:59
6,sadness,09:04:59
6,sadness,10:04:59
1,sadness,11:04:59
6,sadness,12:04:59
4,sadness,13:04:59
5,sadness,14:04:59
2,sadness,15:04:59
6,sadness,16:04:59
8,sadness,17:04:59
3,sadness,18:04:59
8,sadness,19:04:59
6,sadness,20:04:59
8,sadness,21:04:59
7,sadness,22:04:59
6,sadness,23:04:59
3,sadness,00:04:59
4,sadness,01:04:59
7,sadness,02:04:59
8,sadness,03:04:59
7,sadness,04:04:59
1,sadness,05:04:59
8,sadness,06:04:59
8,sadness,07:04:59
7,sadness,08:04:59
5,sadness,09:04:59
1,sadness,10:04:59
7,sadness,11:04:59
7,sadness,12:04:59
3,sadness,13:04:59
6,sadness,14:04:59
1,sadness,15:04:59
9,sadness,16:04:59
6,sadness,17:04:59
8,sadness,18:04:59
2,sadness,19:04:59
6,sadness,20:04:59
9,sadness,21:04:59
6,sadness,22:04:59
3,sadness,23:04:59
6,sadness,00:04:59
8,sadness,01:04:59
9,sadness,02:04:59
6,sadness,03:04:59
8,sadness,04:04:59
7,sadness,05:04:59
1,sadness,06:04:59
4,sadness,07:04:59
8,sadness,08:04:59
2,sadness,09:04:59
6,sadness,10:04:59
8,sadness,11:04:59
9,sadness,12:04:59
7,sadness,13:04:59
6,sadness,14:04:59
6,sadness,15:04:59
3,sadness,16:04:59
7,sadness,17:04:59
6,sadness,18:04:59
4,sadness,19:04:59
7,sadness,20:04:59
5,sadness,21:04:59
3,sadness,22:04:59
1,sadness,23:04:59
6,sadness,00:04:59
6,sadness,01:04:59
4,sadness,02:04:59
6,sadness,03:04:59
5,sadness,04:04:59
8,sadness,05:04:59
8,sadness,06:04:59
9,sadness,07:04:59
7,sadness,08:04:59
7,sadness,09:04:59
5,sadness,10:04:59
6,sadness,11:04:59
8,sadness,12:04:59
6,sadness,13:04:59
1,sadness,14:04:59
9,sadness,15:04:59
5,sadness,16:04:59
6,sadness,17:04:59
7,sadness,18:04:59
7,sadness,19:04:59
7,sadness,20:04:59
9,sadness,21:04:59
4,sadness,22:04:59
6,sadness,23:04:59
6,sadness,00:04:59
6,sadness,01:04:59
9,sadness,02:04:59
7,sadness,03:04:59
4,sadness,04:04:59
5,sadness,05:04:59
4,sadness,06:04:59
9,sadness,07:04:59
7,sadness,08:04:59
6,sadness,09:04:59
9,sadness,10:04:59
3,sadness,11:04:59
5,sadness,12:04:59
8,sadness,13:04:59
7,sadness,14:04:59
3,sadness,15:04:59
9,sadness,16:04:59
6,sadness,17:04:59
1,sadness,18:04:59
2,sadness,19:04:59
7,sadness,20:04:59
6,sadness,21:04:59
8,sadness,22:04:59
6,sadness,23:04:59
1,sadness,00:04:59
5,sadness,01:04:59
8,sadness,02:04:59
9,sadness,03:04:59
6,sadness,04:04:59
3,sadness,05:04:59
6,sadness,06:04:59
7,sadness,07:04:59
7,sadness,08:04:59
7,sadness,09:04:59
3,sadness,10:04:59
8,sadness,11:04:59
4,sadness,12:04:59
3,sadness,13:04:59
6,sadness,14:04:59
1,sadness,15:04:59
6,sadness,16:04:59
4,sadness,17:04:59
2,sadness,18:04:59
8,sadness,19:04:59
4,sadness,20:04:59
2,sadness,21:04:59
2,sadness,22:04:59
6,sadness,23:04:59
6,sadness,00:04:59
9,sadness,01:04:59
7,sadness,02:04:59
7,sadness,03:04:59
5,sadness,04:04:59
6,sadness,05:04:59
3,sadness,06:04:59
8,sadness,07:04:59
1,sadness,08:04:59
4,sadness,09:04:59
6,sadness,10:04:59
6,sadness,11:04:59
6,sadness,12:04:59
6,sadness,13:04:59
6,sadness,14:04:59
9,sadness,15:04:59
5,sadness,16:04:59
4,sadness,17:04:59
6,sadness,18:04:59
7,sadness,19:04:59
6,sadness,20:04:59
4,sadness,21:04:59
7,sadness,22:04:59
7,sadness,23:04:59
8,sadness,00:04:59
5,sadness,01:04:59
4,sadness,02:04:59
9,sadness,03:04:59
4,sadness,04:04:59
3,sadness,05:04:59
6,sadness,06:04:59
1,sadness,07:04:59
1,sadness,08:04:59
7,sadness,09:04:59
1,sadness,10:04:59
6,sadness,11:04:59
6,sadness,12:04:59
4,sadness,13:04:59
1,sadness,14:04:59
1,sadness,15:04:59
6,sadness,16:04:59
6,sadness,17:04:59
6,sadness,18:04:59
3,sadness,19:04:59
1,sadness,20:04:59
3,sadness,21:04:59
8,sadness,22:04:59
4,sadness,23:04:59
8,sadness,00:04:59
2,sadness,01:04:59
9,sadness,02:04:59
4,sadness,03:04:59
8,sadness,04:04:59
4,sadness,05:04:59
4,sadness,06:04:59
7,sadness,07:04:59
6,sadness,08:04:59
4,sadness,09:04:59
7,sadness,10:04:59
2,sadness,11:04:59
9,sadness,12:04:59
8,sadness,13:04:59
4,sadness,14:04:59
6,sadness,15:04:59
8,sadness,16:04:59
3,sadness,17:04:59
6,sadness,18:04:59
5,sadness,19:04:59
7,sadness,20:04:59
7,sadness,21:04:59
4,sadness,22:04:59
8,sadness,23:04:59
6,sadness,00:04:59
7,sadness,01:04:59
2,sadness,02:04:59
8,sadness,03:04:59
7,sadness,04:04:59
8,sadness,05:04:59
2,sadness,06:04:59
7,sadness,07:04:59
2,sadness,08:04:59
6,sadness,09:04:59
8,sadness,10:04:59
6,sadness,11:04:59
6,sadness,12:04:59
3,sadness,13:04:59
8,sadness,14:04:59
6,sadness,15:04:59
7,sadness,16:04:59
6,sadness,17:04:59
7,sadness,18:04:59
6,sadness,19:04:59
1,sadness,20:04:59
6,sadness,21:04:59
3,sadness,22:04:59
2,sadness,23:04:59
1,sadness,00:04:59
5,sadness,01:04:59
4,sadness,02:04:59
8,sadness,03:04:59
8,sadness,04:04:59
8,sadness,05:04:59
6,sadness,06:04:59
3,sadness,07:04:59
2,sadness,08:04:59
8,sadness,09:04:59
1,sadness,10:04:59
7,sadness,11:04:59
1,sadness,12:04:59
5,sadness,13:04:59
6,sadness,14:04:59
6,sadness,15:04:59
7,sadness,16:04:59
4,sadness,17:04:59
8,sadness,18:04:59
6,sadness,19:04:59
7,sadness,20:04:59
7,sadness,21:04:59
7,sadness,22:04:59
7,sadness,23:04:59
9,sadness,00:04:59
2,sadness,01:04:59
6,sadness,02:04:59
4,sadness,03:04:59
6,sadness,04:04:59
7,sadness,05:04:59
4,sadness,06:04:59
7,sadness,07:04:59
3,sadness,08:04:59
6,sadness,09:04:59
7,sadness,10:04:59
7,sadness,11:04:59
5,sadness,12:04:59
6,sadness,13:04:59
6,sadness,14:04:59
2,sadness,15:04:59
7,sadness,16:04:59
5,sadness,17:04:59
2,sadness,18:04:59
7,sadness,19:04:59
7,sadness,20:04:59
5,sadness,21:04:59
7,sadness,22:04:59
3,sadness,23:04:59
9,sadness,00:04:59
8,sadness,01:04:59
3,sadness,02:04:59
6,sadness,03:04:59
7,sadness,04:04:59
5,sadness,05:04:59
4,sadness,06:04:59
4,sadness,07:04:59
8,sadness,08:04:59
7,sadness,09:04:59
3,sadness,10:04:59
3,sadness,11:04:59
7,sadness,12:04:59
2,sadness,13:04:59
1,sadness,14:04:59
1,sadness,15:04:59
2,sadness,16:04:59
7,sadness,17:04:59
7,sadness,18:04:59
8,sadness,19:04:59
8,sadness,20:04:59
9,sadness,21:04:59
3,sadness,22:04:59
6,sadness,23:04:59
1,sadness,00:04:59
8,sadness,01:04:59
8,sadness,02:04:59
2,sadness,03:04:59
8,sadness,04:04:59
6,sadness,05:04:59
4,sadness,06:04:59
8,sadness,07:04:59
7,sadness,08:04:59
6,sadness,09:04:59
8,sadness,10:04:59
7,sadness,11:04:59
9,sadness,12:04:59
4,sadness,13:04:59
9,sadness,14:04:59
6,sadness,15:04:59
7,sadness,16:04:59
5,sadness,17:04:59
1,sadness,18:04:59
4,sadness,19:04:59
8,sadness,20:04:59
7,sadness,21:04:59
7,sadness,22:04:59
7,sadness,23:04:59
6,sadness,00:04:59
5,sadness,01:04:59
5,sadness,02:04:59
8,sadness,03:04:59
6,sadness,04:04:59
5,sadness,05:04:59
9,sadness,06:04:59
6,sadness,07:04:59
2,sadness,08:04:59
9,sadness,09:04:59
2,sadness,10:04:59
3,sadness,11:04:59
6,sadness,12:04:59
7,sadness,13:04:59
8,sadness,14:04:59
6,sadness,15:04:59
8,sadness,16:04:59
7,sadness,17:04:59
9,sadness,18:04:59
6,sadness,19:04:59
4,sadness,20:04:59
7,sadness,21:04:59
1,sadness,22:04:59
1,sadness,23:04:59
7,sadness,00:04:59
5,sadness,01:04:59
6,sadness,02:04:59
3,sadness,03:04:59
6,sadness,04:04:59
6,sadness,05:04:59
9,sadness,06:04:59
6,sadness,07:04:59
7,sadness,08:04:59
7,sadness,09:04:59
4,sadness,10:04:59
7,sadness,11:04:59
4,sadness,12:04:59
7,sadness,13:04:59
2,sadness,14:04:59
1,sadness,15:04:59
8,sadness,16:04:59
6,sadness,17:04:59
5,sadness,18:04:59
1,sadness,19:04:59
4,sadness,20:04:59
5,sadness,21:04:59
5,sadness,22:04:59
8,sadness,23:04:59
1,sadness,00:04:59
5,sadness,01:04:59
7,sadness,02:04:59
8,sadness,03:04:59
7,sadness,04:04:59
8,sadness,05:04:59
4,sadness,06:04:59
6,sadness,07:04:59
6,sadness,08:04:59
1,sadness,09:04:59
8,sadness,10:04:59
5,sadness,11:04:59
4,sadness,12:04:59
4,sadness,13:04:59
7,sadness,14:04:59
5,sadness,15:04:59
1,sadness,16:04:59
6,sadness,17:04:59
5,sadness,18:04:59
4,sadness,19:04:59
7,sadness,20:04:59
4,sadness,21:04:59
2,sadness,22:04:59
6,sadness,23:04:59
1,sadness,00:04:59
4,sadness,01:04:59
7,sadness,02:04:59
5,sadness,03:04:59
6,sadness,04:04:59
4,sadness,05:04:59
5,sadness,06:04:59
6,sadness,07:04:59
7,sadness,08:04:59
7,sadness,09:04:59
6,sadness,10:04:59
6,sadness,11:04:59
6,sadness,12:04:59
7,sadness,13:04:59
8,sadness,14:04:59
6,sadness,15:04:59
6,sadness,16:04:59
7,sadness,17:04:59
3,sadness,18:04:59
5,sadness,19:04:59
1,sadness,20:04:59
8,sadness,21:04:59
3,sadness,22:04:59
7,sadness,23:04:59
7,sadness,00:04:59
6,sadness,01:04:59
5,sadness,02:04:59
6,sadness,03:04:59
2,sadness,04:04:59
8,sadness,05:04:59
5,sadness,06:04:59
9,sadness,07:04:59
6,sadness,08:04:59
9,sadness,09:04:59
2,sadness,10:04:59
2,sadness,11:04:59
4,sadness,12:04:59
5,sadness,13:04:59
7,sadness,14:04:59
6,sadness,15:04:59
8,sadness,16:04:59
6,sadness,17:04:59
8,sadness,18:04:59
8,sadness,19:04:59
5,sadness,20:04:59
7,sadness,21:04:59
4,sadness,22:04:59
7,sadness,23:04:59
7,sadness,00:04:59
8,sadness,01:04:59
6,sadness,02:04:59
6,sadness,03:04:59
3,sadness,04:04:59
1,sadness,05:04:59
6,sadness,06:04:59
3,sadness,07:04:59
9,sadness,08:04:59
6,sadness,09:04:59
7,sadness,10:04:59
6,sadness,11:04:59
7,sadness,12:04:59
8,sadness,13:04:59
4,sadness,14:04:59
3,sadness,15:04:59
8,sadness,16:04:59
9,sadness,17:04:59
6,sadness,18:04:59
1,sadness,19:04:59
4,sadness,20:04:59
8,sadness,21:04:59
9,sadness,22:04:59
6,sadness,23:04:59
7,sadness,00:04:59
7,sadness,01:04:59
8,sadness,02:04:59
7,sadness,03:04:59
1,sadness,04:04:59
8,sadness,05:04:59
2,sadness,06:04:59
7,sadness,07:04:59
4,sadness,08:04:59
5,sadness,09:04:59
7,sadness,10:04:59
2,sadness,11:04:59
2,sadness,12:04:59
7,sadness,13:04:59
4,sadness,14:04:59
8,sadness,15:04:59
8,sadness,16:04:59
3,sadness,17:04:59
7,sadness,18:04:59
2,sadness,19:04:59
7,sadness,20:04:59
8,sadness,21:04:59
3,sadness,22:04:59
1,sadness,23:04:59
8,sadness,00:04:59
4,sadness,01:04:59
2,sadness,02:04:59
6,sadness,03:04:59
3,sadness,04:04:59
5,sadness,05:04:59
4,sadness,06:04:59
5,sadness,07:04:59
6,sadness,08:04:59
7,sadness,09:04:59
9,sadness,10:04:59
6,sadness,11:04:59
5,sadness,12:04:59
9,sadness,13:04:59
3,sadness,14:04:59
2,sadness,15:04:59
1,sadness,16:04:59
7,sadness,17:04:59
7,sadness,18:04:59
6,sadness,19:04:59
7,sadness,20:04:59
7,sadness,21:04:59
7,sadness,22:04:59
1,sadness,23:04:59
3,sadness,00:04:59
7,sadness,01:04:59
3,sadness,02:04:59
5,sadness,03:04:59
3,sadness,04:04:59
6,sadness,05:04:59
6,sadness,06:04:59
7,sadness,07:04:59
2,sadness,08:04:59
8,sadness,09:04:59
7,sadness,10:04:59
5,sadness,11:04:59
1,sadness,12:04:59
2,sadness,13:04:59
8,sadness,14:04:59
7,sadness,15:04:59
7,sadness,16:04:59
6,sadness,17:04:59
8,sadness,18:04:59
4,sadness,19:04:59
7,sadness,20:04:59
8,sadness,21:04:59
1,sadness,22:04:59
7,sadness,23:04:59
9,sadness,00:04:59
5,sadness,01:04:59
6,sadness,02:04:59
6,sadness,03:04:59
6,sadness,04:04:59
5,sadness,05:04:59
1,sadness,06:04:59
1,sadness,07:04:59
8,sadness,08:04:59
8,sadness,09:04:59
9,sadness,10:04:59
9,sadness,11:04:59
8,sadness,12:04:59
4,sadness,13:04:59
7,sadness,14:04:59
7,sadness,15:04:59
5,sadness,16:04:59
1,sadness,17:04:59
4,sadness,18:04:59
9,sadness,19:04:59
9,sadness,20:04:59
9,sadness,21:04:59
8,sadness,22:04:59
8,sadness,23:04:59
1,sadness,00:04:59
8,sadness,01:04:59
8,sadness,02:04:59
1,sadness,03:04:59
6,sadness,04:04:59
9,sadness,05:04:59
3,sadness,06:04:59
7,sadness,07:04:59
2,sadness,08:04:59
4,sadness,09:04:59
9,sadness,10:04:59
8,sadness,11:04:59
6,sadness,12:04:59
5,sadness,13:04:59
9,sadness,14:04:59
3,sadness,15:04:59
8,sadness,16:04:59
7,sadness,17:04:59
6,sadness,18:04:59
4,sadness,19:04:59
9,sadness,20:04:59
7,sadness,21:04:59
4,sadness,22:04:59
7,sadness,23:04:59
9,sadness,00:04:59
8,sadness,01:04:59
6,sadness,02:04:59
1,sadness,03:04:59
4,sadness,04:04:59
6,sadness,05:04:59
8,sadness,06:04:59
7,sadness,07:04:59
3,sadness,08:04:59
6,sadness,09:04:59
9,sadness,10:04:59
5,sadness,11:04:59
2,sadness,12:04:59
8,sadness,13:04:59
2,sadness,14:04:59
2,sadness,15:04:59
7,sadness,16:04:59
4,sadness,17:04:59
6,sadness,18:04:59
5,sadness,19:04:59
8,sadness,20:04:59
9,sadness,21:04:59
8,sadness,22:04:59
7,sadness,23:04:59
9,sadness,00:04:59
9,sadness,01:04:59
6,sadness,02:04:59
9,sadness,03:04:59
9,sadness,04:04:59
6,sadness,05:04:59
9,sadness,06:04:59
9,sadness,07:04:59
3,sadness,08:04:59
6,sadness,09:04:59
2,sadness,10:04:59
9,sadness,11:04:59
8,sadness,12:04:59
8,sadness,13:04:59
8,sadness,14:04:59
6,sadness,15:04:59
9,sadness,16:04:59
8,sadness,17:04:59
4,sadness,18:04:59
